"STATION","STATION_NAME","DATE","TPCP","MNTM"
"GHCND:USC00235671","MOBERLY MO US",19530201,1.79,37.8
"GHCND:USC00235671","MOBERLY MO US",19530301,4.82,43.2
"GHCND:USC00235671","MOBERLY MO US",19530401,2.17,49.8
"GHCND:USC00235671","MOBERLY MO US",19530501,3.2,63
"GHCND:USC00235671","MOBERLY MO US",19530601,1.64,78.4
"GHCND:USC00235671","MOBERLY MO US",19530701,2.16,78.3
"GHCND:USC00235671","MOBERLY MO US",19530801,3.01,76.6
"GHCND:USC00235671","MOBERLY MO US",19530901,0.07,70.7
"GHCND:USC00235671","MOBERLY MO US",19531001,2.41,59.9
"GHCND:USC00235671","MOBERLY MO US",19531101,0.83,45.5
"GHCND:USC00235671","MOBERLY MO US",19531201,0.64,34.9
"GHCND:USC00235671","MOBERLY MO US",19540101,0.38,28.9
"GHCND:USC00235671","MOBERLY MO US",19540201,1.34,41.7
"GHCND:USC00235671","MOBERLY MO US",19540301,1.75,40.1
"GHCND:USC00235671","MOBERLY MO US",19540401,6.69,59.9
"GHCND:USC00235671","MOBERLY MO US",19540501,3.61,59.7
"GHCND:USC00235671","MOBERLY MO US",19540601,2.36,75.7
"GHCND:USC00235671","MOBERLY MO US",19540701,1.09,83.1
"GHCND:USC00235671","MOBERLY MO US",19540801,7.27,77.4
"GHCND:USC00235671","MOBERLY MO US",19540901,2.22,71.8
"GHCND:USC00235671","MOBERLY MO US",19541001,6.27,57
"GHCND:USC00235671","MOBERLY MO US",19541101,0.25,45.3
"GHCND:USC00235671","MOBERLY MO US",19541201,1.56,34.3
"GHCND:USC00235671","MOBERLY MO US",19550101,1.82,29.7
"GHCND:USC00235671","MOBERLY MO US",19550201,2.84,31.8
"GHCND:USC00235671","MOBERLY MO US",19550301,0.3,42.3
"GHCND:USC00235671","MOBERLY MO US",19550401,2.98,60.4
"GHCND:USC00235671","MOBERLY MO US",19550501,5.61,65.3
"GHCND:USC00235671","MOBERLY MO US",19550601,5.5,68
"GHCND:USC00235671","MOBERLY MO US",19550701,6.27,79.5
"GHCND:USC00235671","MOBERLY MO US",19550801,4.53,76.3
"GHCND:USC00235671","MOBERLY MO US",19550901,2.06,69.6
"GHCND:USC00235671","MOBERLY MO US",19551001,4.77,56.5
"GHCND:USC00235671","MOBERLY MO US",19551101,0.18,38.3
"GHCND:USC00235671","MOBERLY MO US",19551201,0.22,29.8
"GHCND:USC00235671","MOBERLY MO US",19560101,0.26,27.5
"GHCND:USC00235671","MOBERLY MO US",19560201,1.35,32
"GHCND:USC00235671","MOBERLY MO US",19560301,0.29,42.6
"GHCND:USC00235671","MOBERLY MO US",19560401,3.8,52
"GHCND:USC00235671","MOBERLY MO US",19560501,4.16,67.5
"GHCND:USC00235671","MOBERLY MO US",19560601,1.38,74.3
"GHCND:USC00235671","MOBERLY MO US",19560701,9.89,76.1
"GHCND:USC00235671","MOBERLY MO US",19560801,4.13,76.8
"GHCND:USC00235671","MOBERLY MO US",19560901,0,69.3
"GHCND:USC00235671","MOBERLY MO US",19561001,0.42,63.1
"GHCND:USC00235671","MOBERLY MO US",19561101,0.59,43.3
"GHCND:USC00235671","MOBERLY MO US",19561201,1.66,34.3
"GHCND:USC00235671","MOBERLY MO US",19570101,1.81,24.3
"GHCND:USC00235671","MOBERLY MO US",19570201,1.67,37.9
"GHCND:USC00235671","MOBERLY MO US",19570301,2.6,40.8
